province,name,link,description,price,name_nearby_place,hotel_class,img_origin,location_rating,animates
Bắc Giang,RAVATEL HOME BAC GIANG,http://ravatelhome.vn/,Không có mô tả,0,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Hải Sản Ghẹ Xanh Bắc Giang",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipPE-6u9UI816BOaj6VF-DLQquONZSsSMKiseBw2=s10000,2.8,"Free breakfast, Free Wi-Fi, Free parking, Indoor pool, Hot tub, Air conditioning, Fitness centre, Restaurant, Room service, Kitchen in some rooms, Airport shuttle, Golf, Full-service laundry, Accessible, Child-friendly, Smoke-free property"
Bắc Giang,LINN HOTEL,https://www.facebook.com/Linnhotel,Không có mô tả,1404457,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, nhà hàng Nhật Bản REIWA",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPMKh6rFzd2Qeh9xbg82fC6wCfZeGu8mVDn1bBP=s10000,3.4,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Spa, Restaurant, Kitchen in rooms, Full-service laundry, Smoke-free property"
Bắc Giang,Ravatel Style Bac Giang,http://ravatel.vn/,Không có mô tả,4000000,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Hải Sản Ghẹ Xanh Bắc Giang",Không có hạng sao,https://cdn.worldota.net/t/1024x768/content/3b/11/3b117a52024493c31a89640bfb0000f79d1d102a.jpeg,2.9,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Giang,Quan Họ villa,https://m.facebook.com/story.php?story_fbid=pfbid0DazfbQCJZEqNvFLyFZLTzBUzFWuuSHT1FRUFcNLKCNKoU3Y3JjP3SSj2G98ceVL7l&id=100064175196572,Không có mô tả,451250,"Thành Cổ Bắc Ninh, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Đông Nam",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOop_-DRZmoklQZuSYIdIBFpLY0LVnuDgIKeXBo=s10000,2.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Giang,Khách sạn Hương Sơn - Bắc Giang,Không có link,Không có mô tả,0,"Quảng trường 3/2 TP. Bắc Giang, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Vĩnh Hồ",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNqVdbT4MMd29WUG4p8Yv0Pf54OnMTrdVs7dWwr=s10000,3.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry"
Bắc Giang,Khách sạn Bắc Giang,http://dulichbacgiang.com.vn/,"Khách sạn bình dị có nhà hàng thoáng mát, phòng ở ấm cúng, bài trí đơn giản và Wi-Fi miễn phí.",821523,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, Mandala Dimsum Corner",Khách sạn 4 sao,https://lh5.googleusercontent.com/p/AF1QipOTy0xMvnumHxtvfH-OI9pojWCFFYwTvcxHyEx7=s10000,3.3,"Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Restaurant, Full-service laundry"
Bắc Giang,Nhà khách Bộ chỉ huy Quân sự Tỉnh Bắc Giang,Không có link,Không có mô tả,0,"Quảng trường 3/2 TP. Bắc Giang, Cảng hàng không Quốc tế Nội Bài, Gà Lu Quán - 61 Ngô Văn Cảnh",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPcFAJ22iNty3HqhTvgQf43CAYXk-Nb0cUAlDj6=s10000,3.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Giang,Vinhomes lake and city view in center Bac Giang,Không có link,Không có mô tả,1333670,"Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Châm Đạo",Không có hạng sao,https://images.trvl-media.com/lodging/111000000/110400000/110395200/110395134/55c4d71f_z.jpg,3.3,"Điều hòa nhiệt độ, Ban công, Thang máy, Trung tâm thể dục, Bếp, Không hút thuốc, Máy giặt, Đỗ xe miễn phí, Wi-Fi miễn phí"
Bắc Giang,Serviced Green Pearl Apartment in Bac Ninh city,https://www.bluepillow.com/search?p_id=5b9157787c00cb1284804298&dest=bkng&cat=Apartment&accomodationids=654cad203011da1e8b77793b,Không có mô tả,1214922,Cảng hàng không Quốc tế Nội Bài,Không có hạng sao,https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/484159035.jpg?k=6b7df5c519a9b50557523a4169ad969a597d1ac4a8d04a7b31c882993f614d84&o=,3,"Điều hòa nhiệt độ, Ban công, Giường cũi, Thang máy, Trung tâm thể dục, Kệ bàn là, Bếp, Lò vi sóng, Lò nướng, Không hút thuốc, Truyền hình cáp, Máy giặt, Có lối đi cho xe lăn, Đỗ xe miễn phí, Wi-Fi miễn phí"
Bắc Kạn,Nhà Hàng - Khách Sạn Sơn Nữ,https://nhahangsonnu.com/,Không có mô tả,1200000,"Cảng hàng không Quốc tế Nội Bài, Nhà hàng Tô Hải Yến",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOawNBCwjQ8ORO-3VRHT4KvzRXS1Isw-v9ENlrw=s10000,2.9,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Kạn,Khách Sạn Núi Hoa,Không có link,Không có mô tả,0,"Cảng hàng không Quốc tế Nội Bài, Tô Hải Yến",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPPHz0ELhJxfa-Mei37JjEM16nA_ygESTUMEEMY=s10000,3.7,"Free Wi-Fi, Free parking, Air conditioning, Restaurant, Airport shuttle, Full-service laundry, Child-friendly"
Bắc Kạn,Phương Nam hotel,Không có link,Không có mô tả,515928,"Phố đi bộ Sông Cầu, Cảng hàng không Quốc tế Nội Bài, Ẩm Thực Nhà Sàn",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOh8uCdqKszUk9qFuP_YcFRYWkC2Lq4pYFTSUUg=s10000,3.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Kạn,Le Jardin Bac Kan,Không có link,Không có mô tả,0,"Cảng hàng không Quốc tế Nội Bài, Nhà Hàng- Khách Sạn- Spa Le Jardin",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOj6d3eiv27aQUVELYh5dzKmvc1I-LFgdVdGpU9=s10000,3.6,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Child-friendly"
Bắc Kạn,Khách sạn Paradise - massage,Không có link,Không có mô tả,0,"Phố đi bộ Sông Cầu, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Lan Thịnh",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNBNJbSZCNuujsfoShSBypHy9d-3vwS26WL_PWk=s10000,2.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Kạn,Green Hotel & Coffee,Không có link,Không có mô tả,0,"Cảng hàng không Quốc tế Nội Bài, Quán Ăn Nga Cầu",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNFpGKA05ZbKjLjQfyL-_DacRvkrh6Kn_LlqlvE=s10000,3.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Kạn,Nam Hotel,Không có link,Không có mô tả,274999,"Cảng hàng không Quốc tế Nội Bài, Nhà Hàng TÁM CƯƠNG Bắc Kạn",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPkzi6Uub8gg_J28SKHVxDLTKSyFtjHkz0jIhfe=s10000,3.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Kạn,KHÁCH SẠN AN VŨ HOTEL,https://anvuhotel.vn/,Không có mô tả,500000,"Phố đi bộ Sông Cầu, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Lá Cọ Bắc Kạn",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNwxL0_xAen0cFQAxdZTGfeRe-QPvRQ1DWEZ2-r=s10000,3.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Kạn,Hotel Hoa Hồng,Không có link,Không có mô tả,0,"Cảng hàng không Quốc tế Nội Bài, Quán Ăn Nga Cầu",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOsCxFvfGmRYnu7gu29HRdkCIjRnTnnrlv8lP1O=s10000,3.8,"Air conditioning, Pet-friendly"
Bắc Kạn,NHÀ NGHỈ AN VŨ CƠ SỞ 2,https://anvuhotel.vn/,Không có mô tả,440111,"Cảng hàng không Quốc tế Nội Bài, Nhà hàng Nguyễn Văn Khoa",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipM49KL0I6xzWo3QTpwc1bZyggZVk2kWbo3L8Rzk=s10000,3.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Kạn,Nhà Nghỉ Phúc Anh,Không có link,Không có mô tả,504000,"Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Duyên Bắc Á",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNyydvdvpu4T3GkZk8fnatihcjydHaKeBJXh7qE=s10000,3.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Kạn,Nhà nghỉ Anh Quân,Không có link,Không có mô tả,0,"Phố đi bộ Sông Cầu, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Lá Cọ Bắc Kạn",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOTEys9hNbR-dXp017-8aAxzHuSIoFCMTTuAdj_=s10000,3.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Kạn,Nhà Nghỉ Hưng Vân,https://khachsanhungvan.hotelonia.com/,Không có mô tả,500639,"Phố đi bộ Sông Cầu, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Vấn Vui Vẻ - Lẩu rau rừng",Khách sạn 2 sao,https://cdn.worldota.net/t/1024x768/content/d1/bc/d1bc1636bf543bf27f6b061bd4e0572b229fd132.JPEG,3.1,"Free Wi-Fi, Air conditioning, Full-service laundry"
Bạc Liêu,Sunrise Hotel Bạc Liêu,https://www.sunrisehotelbaclieu.com/,Không có mô tả,990000,"Khu tưởng niệm Nhạc sĩ Cao Văn Lầu, Cảng Hàng Không Quốc Tế Cần Thơ, Sayaka Vincom Trần Huỳnh Bạc Liêu",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMilN4E2NHCJasrpKMcvECeU-Anv_lLwYZ9NnKH=s10000,4.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bạc Liêu,Sunshine Homestay Bạc Liêu,Không có link,khách sạn bạc liêu,968000,"Khu tưởng niệm Nhạc sĩ Cao Văn Lầu, Cảng Hàng Không Quốc Tế Cần Thơ, Hiển Long Quán",Không có hạng sao,https://images.trvl-media.com/lodging/112000000/111330000/111329200/111329161/936e8555_z.jpg,4.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bạc Liêu,Khách sạn New Palace,Không có link,"Khách sạn đơn giản nhìn ra sông có phòng ở bình dân, có bể bơi, phòng xông hơi và quán cà phê.",1417932,"Hồ Nam, Cảng Hàng Không Quốc Tế Cần Thơ, Tiệc cưới Hồ Nam",Khách sạn 5 sao,https://lh5.googleusercontent.com/p/AF1QipPfPOFRTy9zoAZs6tmv0NIzaxYfANikX5bl-QTx=s10000,3.1,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Restaurant, Full-service laundry, Child-friendly"
Bạc Liêu,KHÁCH SẠN THÀNH ĐẠT Bạc Liêu,https://thanhdathotel.com/,Không có mô tả,370000,"Quảng trường Hùng Vương, Cảng Hàng Không Quốc Tế Cần Thơ, Sayaka Vincom Trần Huỳnh Bạc Liêu",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPrY2HTKcYyFdaghvfvOk3JyScSJIn9gLgBSiKl=s10000,4.5,"Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Pet-friendly, Fitness centre, Spa, Kitchen in some rooms, Airport shuttle, Full-service laundry, Accessible"
Bạc Liêu,Khách sạn Kim Hưng 2 Bạc Liêu,http://kimhung2hotel.com/,Không có mô tả,304000,"Khu tưởng niệm Nhạc sĩ Cao Văn Lầu, Cảng Hàng Không Quốc Tế Cần Thơ, Quán cơm tấm Sườn Nướng-Gà Ta Nướng Tư Hạnh",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMiSmxOO138dF6fl_3xPfpTL6gTQpyG3qhhqLNx=s10000,4.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry"
Bạc Liêu,Khách sạn Sài Gòn Bạc Liêu,https://www.saigonbaclieuhotel.com/,"Khách sạn bình dân có phòng ốc bài trí đơn giản, nhà hàng hải sản, khu tổ chức sự kiện và phục vụ bữa sáng.",1271603,"Nhà Công tử Bạc Liêu, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà hàng Hoa Sứ Công tử Bạc Liêu",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipPuBexDVam78on9FJiGtKgD45saB_GL4-6VG9-j=s10000,4.8,"Free breakfast, Free Wi-Fi, Free parking, Hot tub, Air conditioning, Spa, Restaurant, Room service, Full-service laundry, Business centre, Child-friendly"
Bạc Liêu,Khách sạn Công tử Bạc Liêu,https://www.congtubaclieu.com.vn/,Không có mô tả,0,"Nhà Công tử Bạc Liêu, Cảng Hàng Không Quốc Tế Cần Thơ, Bún xào nem nướng Băng Tâm (ngon)",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPey-CXTG4Ym-e_WmEiEAmRSvDdfShgC1jR3Q7l=s10000,4.7,"Free breakfast, Free Wi-Fi, Free parking, Pool, Fitness centre, Spa, Restaurant, Full-service laundry, Accessible"
Bạc Liêu,Sunrise Homestay Vincom Bạc Liêu,https://www.sunrisehotelbaclieu.com/,Không có mô tả,0,"Khu tưởng niệm Nhạc sĩ Cao Văn Lầu, Cảng Hàng Không Quốc Tế Cần Thơ, WON-MI KOREAN FOOD",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMZWK7N6_wnTFnNPaI2IxA7OZt5EvJmarUa0JNs=s10000,4.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bạc Liêu,THIÊN ÂN BOUTIQUE HOTEL,Không có link,Không có mô tả,3000000,"Khu tưởng niệm Nhạc sĩ Cao Văn Lầu, Cảng Hàng Không Quốc Tế Cần Thơ, Sayaka Vincom Trần Huỳnh Bạc Liêu",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipP-dumcU7RgQEeyeRdauf2WL5ZBtzU_pevzXdP6=s10000,4.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bạc Liêu,Khách sạn Trần Vinh,http://tranvinhhotelbaclieu.com/,"Khách sạn bình dân phục vụ bữa sáng miễn phí, có phòng ở thoải mái, nhà hàng và phòng tập thể dục.",878683,"Đồng Hồ Thái Dương, Cảng Hàng Không Quốc Tế Cần Thơ, Yến Sào Sài Gòn Anpha",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipNbPcl6t_LNzDuZN6X6LAZ4J9Sm_IJMTqn67nc=s10000,4.8,"Free breakfast, Free Wi-Fi, Free parking, Hot tub, Air conditioning, Restaurant, Full-service laundry, Child-friendly"
Bạc Liêu,Lin Hotel & Coffee,https://www.facebook.com/byJMhome,Không có mô tả,764338,"Cảng Hàng Không Quốc Tế Cần Thơ, Nhà Hàng Gia Lạc",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN-Hi0HPQ0w6Jmrodi3psnLeKEc4zMxiFi2FYUb=s10000,1.9,"Breakfast ($), Free Wi-Fi, Free parking, Air conditioning, Spa, Airport shuttle, Full-service laundry"
Bạc Liêu,Cosmo Stars Hotel Bac Lieu,https://www.cosmostarsbaclieu.com/,Không có mô tả,2280908,"Đồng Hồ Thái Dương, Cảng Hàng Không Quốc Tế Cần Thơ, Nem Nướng Tư Vân",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipP6xQ8EwUZtLIGlk87bWNz8-a-fWz0aQxbzUPhh=s10000,4.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bạc Liêu,Lucky Hotel,Không có link,Không có mô tả,560000,"薄藔- 福德古廟- Phước Đức Cổ Miếu, Cảng Hàng Không Quốc Tế Cần Thơ, Cơm Chiên A Chen🍛🍛",Không có hạng sao,#VALUE!,4.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bạc Liêu,Hotel massage Riverside,http://massagesalariverside.com/,Không có mô tả,272978,"Quan Âm Phật Đài, Cảng Hàng Không Quốc Tế Cần Thơ, Quán Ăn Phương",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMhDqdq7Qrrio4qvklDtYe_JrhNqA5cb6Ca1gSD=s10000,3,"Free Wi-Fi, Free parking, Full-service laundry"
Bạc Liêu,Hotel Sen Việt Bạc Liêu,Không có link,Không có mô tả,400000,"Khu tưởng niệm Nhạc sĩ Cao Văn Lầu, Cảng Hàng Không Quốc Tế Cần Thơ, Quán Ăn Ẩm Thực 62",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipO7MShf4aq71oW0lH4CpmAKaGlz35lX-RrKUei3=s10000,4.7,"Free Wi-Fi, Free parking, Full-service laundry"
Bạc Liêu,Khách sạn Vân Nhi,Không có link,Không có mô tả,660167,"Khu tưởng niệm Nhạc sĩ Cao Văn Lầu, Cảng Hàng Không Quốc Tế Cần Thơ, Hải sản Đại Phát 2",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMc0-xXdeZyan9en_Gq778RKULf178Ko8vvwOUT=s10000,4.7,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Airport shuttle, Full-service laundry"
Bạc Liêu,Khách sạn Trần Vinh 2,http://www.tranvinh2hotelbaclieu.com/,Không có mô tả,0,"Đồng Hồ Thái Dương, Cảng Hàng Không Quốc Tế Cần Thơ, Nem Nướng Tư Vân",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPuEpWEGrbhlNGeWSOuwEP420sWZikAPiJPJKgg=s10000,4.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bạc Liêu,Khách Sạn Phụng Hoàng Vũ,Không có link,Không có mô tả,570000,"Khu tưởng niệm Nhạc sĩ Cao Văn Lầu, Cảng Hàng Không Quốc Tế Cần Thơ, Quán Ăn Ẩm Thực 62",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMQIW4111woJbt_J0o51mCDsiUaZuaXCrVSjT9F=s10000,4.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Ninh,SKY HOTEL - KHÁCH SẠN BẮC NINH,https://www.agoda.com/vi-vn/sky-hotel-khach-s-n-b-c-ninh-h44876113/hotel/bac-ninh-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1812893&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2023-08-31&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=vcmcmla1-xchy-56l8-w0bh-y5antnplyruc&isCityHaveAsq=false&los=1&searchrequestid=e6439621-1454-423e-909f-89e5708e4b2f,Không có mô tả,387021,"Thành Cổ Bắc Ninh, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Huyền Sushi",Không có hạng sao,https://images.trvl-media.com/lodging/110000000/109330000/109326300/109326230/bb7bf5fe_z.jpg,2.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Ninh,Quan Họ villa,https://m.facebook.com/story.php?story_fbid=pfbid0DazfbQCJZEqNvFLyFZLTzBUzFWuuSHT1FRUFcNLKCNKoU3Y3JjP3SSj2G98ceVL7l&id=100064175196572,Không có mô tả,451250,"Thành Cổ Bắc Ninh, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Đông Nam",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOop_-DRZmoklQZuSYIdIBFpLY0LVnuDgIKeXBo=s10000,2.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Ninh,Sky Night Hotel,https://www.agoda.com/vi-vn/sky-night-hotel/hotel/bac-ninh-vn.html,Không có mô tả,473850,"Cột Đồng Hồ Thành Phố Bắc Ninh, Bệnh Xá CA Tỉnh Bắc Ninh (Cổng Ô) - Quốc Lộ 1, Cảng hàng không Quốc tế Nội Bài, Nhà hàng ĐAL LÊ",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMZOLj2ETxyuyvOXN_B6Ng1ZUfLvl5ajResM_Cm=s10000,3.8,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Ninh,Mường Thanh Luxury Bắc Ninh,https://luxurybacninh.muongthanh.com/,"Phòng ở sang trọng trong khách sạn cao cấp có 2 nhà hàng sành điệu, sòng bạc, spa và quầy bar cạnh bể bơi.",2125665,"Văn Miếu Bắc Ninh, 395 Ngô Gia Tự - Bắc Ninh (Trung Tâm Bồi Dưỡng Chính Trị Thành Phố), Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Lẩu Nướng Bam Bam",Khách sạn 4 sao,https://images.trvl-media.com/lodging/20000000/19680000/19675300/19675298/7d33bda9_z.jpg,3.6,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Business centre, Child-friendly"
Bắc Ninh,Royal Phoenix Hotel Bac Ninh,https://facebook.com/royalphoenixhotel,Không có mô tả,3726054,"Đền Bà Chúa Kho, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Long Giang",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNioe4yYu4y5cgyZuzydveN7_ffRTMvT0Nb26VU=s10000,2.4,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness centre, Restaurant, Airport shuttle, Full-service laundry"
Bắc Ninh,NEW HELLO HOTEL BAC NINH,http://www.booking.com/,Không có mô tả,0,"Văn Miếu Bắc Ninh, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Bò Tơ A Bản - 29 Lê Thái Tổ",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOSdQwa91NHn1arrAfpRdQGtO3MWYG319-qVams=s10000,3.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
